Timestamp,ROI Index,Frequency (Hz)
10085916,1,11.58689213
10100202,1,11.74261284
10114488,1,11.80270481
10128774,1,11.60291719
10143060,1,11.87448883
10157346,1,11.65895462
10171632,1,11.86456966
10185918,1,12.05837297
10200204,1,11.82952499
10214490,1,11.22106171
10228776,1,12.13337278
10243062,1,11.48353863
10257348,1,11.96609449
10271634,1,12.04976845
10285920,1,11.55046654
10300206,1,12.11567211
10314492,1,11.82209301
10328778,1,12.04269695
10343064,1,12.08712149
10357350,1,11.89061165
10371636,1,12.07323217
10385922,1,11.30559683
10400208,1,12.11470652
10414494,1,12.12803698
10428780,1,11.54623699
10443066,1,11.82586384
10457352,1,11.62508011
10471638,1,11.71313286
10485924,1,11.86471653
10500210,1,11.72274494
10514496,1,11.9424839
10528782,1,11.78256798
10543068,1,11.67165661
10557354,1,11.73841858
10571640,1,11.23334122
10585926,1,11.74065113
10600212,1,12.05614614
10614498,1,12.06293297
10628784,1,11.90080833
10643070,1,11.83953953
10657356,1,12.041152
10671642,1,11.33937979
10685928,1,11.86614609
10700214,1,11.17235327
10714500,1,11.51839447
10728786,1,12.11290312
10743072,1,11.72970295
10757358,1,11.7519846
10771644,1,12.08641672
10785930,1,11.74553871
10800216,1,11.73809052
10814502,1,12.08730507
10828788,1,11.69999886
10843074,1,11.68928337
10857360,1,12.11221981
10871646,1,11.70421791
10885932,1,11.7663269
10900218,1,12.10815382
10914504,1,11.96732998
10928790,1,12.08807945
10943076,1,12.05516672
10957362,1,11.88189983
10971648,1,11.79709721
10985934,1,11.76294708
11000220,1,11.64037609
11014506,1,11.79436493
11028792,1,12.03274345
11043078,1,11.42559814
11057364,1,12.08517313
11071650,1,11.25554514
11085936,1,11.43520999
11100222,1,11.79500389
11114508,1,11.18737698
11128794,1,11.82940578
11143080,1,12.07379484
11157366,1,11.522439
11171652,1,11.66358852
11185938,1,11.90110683
11200224,1,11.36252213
11214510,1,12.08499956
11228796,1,11.86198807
11243082,1,11.83948898
11257368,1,11.79679585
11271654,1,12.0697732
11285940,1,11.52865219
11300226,1,11.79913998
11314512,1,12.02606869
11328798,1,12.07015181
11343084,1,11.61086941
11357370,1,12.01208305
11371656,1,11.50235462
11385942,1,12.08293343
11400228,1,11.66886044
11414514,1,11.73258018
11428800,1,11.86428738
11443086,1,12.08304358
11457372,1,11.84199142
11471658,1,11.89520168
11485944,1,11.74570465
11500230,1,11.76382351
11514516,1,11.87928963
11528802,1,12.08345604
11543088,1,12.08287001
11557374,1,11.8803668
11571660,1,11.70960045
11585946,1,12.1027441
11600232,1,11.81686115
11614518,1,12.02534366
11628804,1,11.84357452
11643090,1,12.02696037
11657376,1,11.80400372
11671662,1,11.91651726
11685948,1,11.64857483
11700234,1,11.67980576
11714520,1,11.57342339
11728806,1,11.75524044
11743092,1,11.76362705
11757378,1,11.92402172
11771664,1,11.78058434
11785950,1,11.66632557
11800236,1,11.8995657
11814522,1,11.99850512
11828808,1,12.15985966
11843094,1,11.80949688
11857380,1,11.50172615
11871666,1,12.1204443
11885952,1,11.87312126
11900238,1,12.02507615
11914524,1,12.01815367
11928810,1,12.01597834
11943096,1,11.1943512
11957382,1,11.63887024
11971668,1,11.79367161
11985954,1,12.09550285
12000240,1,11.68816948
12014526,1,11.71605587
12028812,1,11.72077847
12043098,1,11.74865532
12057384,1,11.19220638
12071670,1,11.7930088
12085956,1,11.9001236
12100242,1,12.071486
12114528,1,11.70010376
12128814,1,11.87019157
12143100,1,11.66160297
12157386,1,12.10767078
12171672,1,11.89212513
12185958,1,11.93866587
12200244,1,11.88912868
12214530,1,11.78701782
12228816,1,11.88006115
12243102,1,11.82548141
12257388,1,11.77580929
12271674,1,11.73237705
12285960,1,11.80733204
12300246,1,11.81697178
12314532,1,12.04184818
12328818,1,12.08292294
12343104,1,12.09955502
12357390,1,11.88290787
12371676,1,12.15662479
12385962,1,12.0934124
12400248,1,12.06217957
12414534,1,11.93671608
12428820,1,12.03487062
12443106,1,11.81420135
12457392,1,11.74489117
12471678,1,11.71475792
12485964,1,12.08252525
12500250,1,11.7683897
12514536,1,12.09012413
12528822,1,12.09443474
12543108,1,12.05450106
12557394,1,12.09163666
12571680,1,11.6769619
12585966,1,11.68125153
12600252,1,11.64113712
12614538,1,11.8008461
12628824,1,12.08332872
12643110,1,11.68962765
12657396,1,11.82202053
12671682,1,11.63431072
12685968,1,12.08336353
12700254,1,11.70849228
12714540,1,11.71726799
12728826,1,11.66447544
12743112,1,12.06866121
12757398,1,12.05002213
12771684,1,12.11275244
12785970,1,11.81556606
12800256,1,11.8316927
12814542,1,11.66015625
12828828,1,11.7272768
12843114,1,11.67711544
12857400,1,11.6531105
12871686,1,11.51724434
12885972,1,12.11750793
12900258,1,11.56802177
12914544,1,11.87535763
12928830,1,11.62865257
12943116,1,11.75871944
12957402,1,11.70797729
12971688,1,11.61449623
12985974,1,11.61658859
13000260,1,12.0716157
13014546,1,11.60340786
13028832,1,12.04391623
13043118,1,12.1237936
13057404,1,12.0948348
13071690,1,12.08207512
13085976,1,12.04848623
13100262,1,11.66882133
13114548,1,11.82921028
13128834,1,12.00470114
13143120,1,12.04700947
13157406,1,12.07966566
13171692,1,11.74207211
13185978,1,12.02871823
13200264,1,11.7742939
13214550,1,12.08628654
13228836,1,11.71320629
13243122,1,11.202981
13257408,1,11.84961319
13271694,1,12.1221714
13285980,1,11.85543728
13300266,1,12.04663706
13314552,1,12.05418491
13328838,1,12.08444881
13343124,1,12.1462059
13357410,1,11.92895508
13371696,1,11.87864399
13385982,1,11.69683647
13400268,1,11.88327503
13414554,1,11.81262302
13428840,1,12.08858776
13443126,1,11.84549236
13457412,1,12.08856344
13471698,1,12.11249256
13485984,1,11.93034935
13500270,1,11.70487118
13514556,1,11.62817097
13528842,1,12.0722537
13543128,1,12.07134581
13557414,1,11.79990387
13571700,1,11.8753233
13585986,1,12.07670975
13600272,1,11.66033173
13614558,1,12.03443241
13628844,1,11.61819935
13643130,1,11.90102196
13657416,1,12.07970715
13671702,1,12.03667021
13685988,1,12.08115482
13700274,1,11.85122013
13714560,1,11.31292629
13728846,1,11.5913763
13743132,1,11.4560957
13757418,1,11.7472105
13771704,1,11.85231304
13785990,1,11.76316166
13800276,1,11.77817917
13814562,1,11.86156178
13828848,1,11.91883612
13843134,1,11.90229893
13857420,1,11.46604347
13871706,1,12.01174259
13885992,1,11.8162775
13900278,1,12.06468534
13914564,1,12.07612228
13928850,1,11.79541874
13943136,1,11.99029446
13957422,1,11.58140373
13971708,1,11.27105904
13985994,1,12.09544468
14000280,1,11.57621002
14014566,1,11.65381813
14028852,1,11.45607185
14043138,1,12.0954237
14057424,1,11.31441021
14071710,1,12.06637955
14085996,1,11.82494164
14100282,1,11.77067947
14114568,1,11.97636127
14128854,1,12.08753824
14143140,1,11.85061836
14157426,1,12.03648758
14171712,1,11.72075176
14185998,1,11.89841652
14200284,1,12.03776026
14214570,1,11.29721546
14228856,1,11.81126404
14243142,1,11.76719475
14257428,1,11.76401901
14271714,1,12.10641909
14286000,1,12.11781788
14300286,1,11.89435863
14314572,1,12.12009096
14328858,1,12.06690216
14343144,1,11.79327965
14357430,1,11.66567516
14371716,1,12.07662153
14386002,1,11.88819218
14400288,1,11.73461437
14414574,1,11.81458855
14428860,1,11.76462555
14443146,1,11.73078251
14457432,1,11.88469791
14471718,1,11.80520916
14486004,1,11.69820786
14500290,1,11.77950859
14514576,1,12.02017546
14528862,1,11.63177299
14543148,1,11.84265327
14557434,1,11.99644208
14571720,1,11.59852886
14586006,1,12.01970387
14600292,1,11.35594082
14614578,1,11.34405136
14628864,1,11.48660946
14643150,1,11.30322886
14657436,1,11.60633945
14671722,1,11.20549202
14686008,1,12.0248723
14700294,1,12.10418034
14714580,1,11.5937891
14728866,1,12.10208941
14743152,1,11.93105364
14757438,1,11.85159302
14771724,1,11.99532747
14786010,1,11.82813835
14800296,1,11.88463497
14814582,1,12.13536978
14828868,1,12.10802937
14843154,1,12.08097267
14857440,1,12.10910034
14871726,1,11.71343613
14886012,1,12.07564211
14900298,1,11.80492592
14914584,1,11.84039307
14928870,1,12.10006237
14943156,1,11.74030495
14957442,1,11.87168884
14971728,1,12.09460783
14986014,1,11.53765774
15000300,1,12.08608341
15014586,1,11.78128242
15028872,1,12.1361599
15043158,1,11.8044796
15057444,1,12.08710098
15071730,1,12.04915047
15086016,1,12.09901428
15100302,1,11.42768478
15114588,1,11.40485668
15128874,1,12.0037322
15143160,1,12.06162024
15157446,1,11.78686333
15171732,1,12.11125946
15186018,1,11.77865314
15200304,1,11.80111122
15214590,1,11.81189632
15228876,1,11.48704815
15243162,1,11.93074417
15257448,1,11.63594818
15271734,1,11.1854763
15286020,1,11.894207
15300306,1,12.08064795
15314592,1,11.77684402
15328878,1,11.91900539
15343164,1,11.82228851
15357450,1,11.70881557
15371736,1,11.99880743
15386022,1,11.17732048
15400308,1,11.84193325
15414594,1,11.81735134
15428880,1,11.6764946
15443166,1,11.70223999
15457452,1,11.79281998
15471738,1,11.79510498
15486024,1,12.12221956
15500310,1,11.65149975
15514596,1,11.6861639
15528882,1,11.92801237
15543168,1,11.94679642
15557454,1,11.72538853
15571740,1,11.7950964
15586026,1,12.05080032
15600312,1,12.12371159
15614598,1,11.84292698
15628884,1,11.77409554
15643170,1,11.67375374
15657456,1,11.94216442
15671742,1,11.53549194
15686028,1,11.35076237
15700314,1,11.79362583
15714600,1,12.02536631
15728886,1,11.40418816
15743172,1,12.13591814
15757458,1,11.73032856
15771744,1,11.82033539
15786030,1,11.91604042
15800316,1,12.13410473
15814602,1,11.23277473
15828888,1,11.71672535
15843174,1,12.06454468
15857460,1,12.05534363
15871746,1,11.59241295
15886032,1,12.1515317
15900318,1,11.88242722
15914604,1,11.41447377
15928890,1,11.70598888
15943176,1,11.79050064
15957462,1,11.82510281
15971748,1,11.84556389
15986034,1,12.03656769
16000320,1,11.51610947
16014606,1,11.71722603
16028892,1,11.80966187
16043178,1,11.1960454
16057464,1,11.68975353
16071750,1,11.86708355
16086036,1,11.65870285
16100322,1,11.87329578
16114608,1,11.93140602
16128894,1,11.86015415
16143180,1,11.8514061
16157466,1,11.88367462
16171752,1,12.14352608
16186038,1,11.27235699
16200324,1,12.08509779
16214610,1,11.56249237
16228896,1,11.91343403
16243182,1,11.21186781
16257468,1,12.03502703
16271754,1,11.709342
16286040,1,11.21099806
16300326,1,11.84986401
16314612,1,11.73467636
16328898,1,11.89876747
16343184,1,11.55412579
16357470,1,11.7916193
16371756,1,11.25933361
16386042,1,12.08989334
16400328,1,11.43688393
16414614,1,11.20818758
16428900,1,11.56497383
16443186,1,11.81466007
16457472,1,12.08281136
16471758,1,12.09001303
16486044,1,12.1491828
16500330,1,11.51357555
16514616,1,11.64980602
16528902,1,11.49921322
16543188,1,11.46307611
16557474,1,12.09926558
16571760,1,11.69972515
16586046,1,11.56959724
16600332,1,12.04404593
16614618,1,11.60347939
16628904,1,12.00084448
16643190,1,11.59862518
16657476,1,11.45946217
16671762,1,12.05570078
16686048,1,11.78443336
16700334,1,11.99160767
16714620,1,11.7796669
16728906,1,11.85390186
16743192,1,11.7591486
16757478,1,11.87874031
16771764,1,12.12643909
16786050,1,12.02577162
16800336,1,11.69913769
16814622,1,11.80097389
16828908,1,11.60204411
16843194,1,11.58292294
16857480,1,11.89861012
16871766,1,11.99255657
16886052,1,11.68056965
16900338,1,12.12039518
16914624,1,12.03082275
16928910,1,11.9218998
16943196,1,11.47347307
16957482,1,11.79164028
16971768,1,12.06119251
16986054,1,11.82207584
17000340,1,11.8694067
17014626,1,11.88636589
17028912,1,12.03909922
17043198,1,12.06019592
17057484,1,12.11210012
17071770,1,12.06721759
17086056,1,11.55514812
17100342,1,12.03532362
17114628,1,12.11878252
17128914,1,12.14133692
17143200,1,11.77759933
17157486,1,12.07162523
17171772,1,12.022295
17186058,1,11.76197052
17200344,1,11.82850361
17214630,1,11.84588909
17228916,1,11.82669449
17243202,1,11.55206299
17257488,1,11.72675514
17271774,1,11.78955078
17286060,1,11.83284187
17300346,1,12.09182978
17314632,1,12.03774023
17328918,1,11.47546482
17343204,1,11.76977825
17357490,1,12.08353662
17371776,1,11.64332485
17386062,1,12.1709466
17400348,1,11.78975487
17414634,1,12.16918707
17428920,1,11.77533627
17443206,1,11.47679329
17457492,1,12.07429552
17471778,1,11.86505699
17486064,1,11.58663177
17500350,1,11.94442749
17514636,1,12.08519602
17528922,1,12.00042248
17543208,1,11.86192703
17557494,1,12.07652664
17571780,1,12.00383186
17586066,1,11.84919548
17600352,1,11.68664742
17614638,1,11.9539237
17628924,1,11.98346758
17643210,1,12.04149008
17657496,1,11.69300652
17671782,1,11.94294643
17686068,1,11.60767937
17700354,1,11.84296417
17714640,1,11.8823595
17728926,1,12.06123018
17743212,1,11.69923496
17757498,1,11.30734444
17771784,1,12.15839195
17786070,1,11.71735001
17800356,1,11.8335743
17814642,1,11.65724087
17828928,1,11.42216396
17843214,1,11.25790834
17857500,1,12.0935216
17871786,1,11.75650787
17886072,1,11.69403458
17900358,1,11.7883234
17914644,1,11.87211514
17928930,1,11.81891632
17943216,1,11.62770939
17957502,1,11.31700039
17971788,1,12.09456635
17986074,1,12.0719347
18000360,1,11.69491863
18014646,1,11.18314409
18028932,1,11.75376987
18043218,1,11.7142849
18057504,1,11.85382652
18071790,1,11.76777077
18086076,1,11.7053442
18100362,1,12.06670666
18114648,1,11.43742704
18128934,1,12.15553427
18143220,1,11.82355213
18157506,1,11.82628441
18171792,1,12.10828257
18186078,1,11.49571609
18200364,1,11.66305161
18214650,1,11.74658012
18228936,1,12.14913273
18243222,1,11.67888641
18257508,1,12.10948133
18271794,1,12.02610683
18286080,1,12.03110409
18300366,1,11.50403786
18314652,1,11.84684467
18328938,1,12.07810116
18343224,1,12.13799763
18357510,1,11.72060108
18371796,1,12.03073668
18386082,1,12.10011911
18400368,1,12.14047527
18414654,1,11.73526478
18428940,1,11.59509945
18443226,1,12.09557533
18457512,1,12.14310217
18471798,1,11.44478893
18486084,1,11.20462942
18500370,1,11.51950359
18514656,1,11.49053192
18528942,1,11.38408089
18543228,1,11.1741395
18557514,1,11.70265388
18571800,1,12.04093266
18586086,1,11.62005138
18600372,1,11.80291271
18614658,1,11.79097748
18628944,1,11.71911907
18643230,1,11.87078762
18657516,1,11.83614063
18671802,1,11.83662605
18686088,1,11.44357491
18700374,1,11.7932539
18714660,1,11.77838993
18728946,1,11.58275795
18743232,1,12.13977528
18757518,1,12.13910151
18771804,1,11.87804604
18786090,1,12.05322409
18800376,1,11.25062943
18814662,1,12.05596304
18828948,1,12.07687044
18843234,1,12.00709963
18857520,1,12.06264544
18871806,1,12.05763197
18886092,1,12.03342199
18900378,1,11.90138245
18914664,1,11.51288605
18928950,1,11.4604435
18943236,1,11.80612373
18957522,1,12.03102779
18971808,1,11.97474289
18986094,1,11.44842815
19000380,1,12.03179216
19014666,1,11.88154793
19028952,1,11.82811642
19043238,1,11.82668114
19057524,1,12.10362864
19071810,1,12.14264727
19086096,1,11.72681332
19100382,1,12.00774717
19114668,1,12.15765285
19128954,1,12.02487087
19143240,1,11.76892662
19157526,1,12.15244484
19171812,1,11.62245369
19186098,1,11.83876801
19200384,1,12.10630751
19214670,1,11.34398556
19228956,1,11.98992729
19243242,1,12.05560017
19257528,1,11.71880722
19271814,1,11.8314991
19286100,1,11.62775707
19300386,1,12.0348506
19314672,1,11.94055939
19328958,1,12.03283978
19343244,1,11.87634087
19357530,1,11.87427521
19371816,1,12.03584766
19386102,1,11.86537933
19400388,1,11.25268412
19414674,1,11.43138504
19428960,1,12.0080905
19443246,1,11.88512611
19457532,1,11.67045021
19471818,1,12.11005068
19486104,1,11.80906487
19500390,1,11.64202023
19514676,1,12.00893545
19528962,1,12.02656293
19543248,1,12.07765532
19557534,1,11.86865997
19571820,1,11.75872612
19586106,1,11.99607921
19600392,1,11.83165932
19614678,1,12.10248423
19628964,1,12.10412169
19643250,1,11.91952229
19657536,1,11.82318783
19671822,1,11.72098541
19686108,1,12.06704092
19700394,1,11.72402096
19714680,1,12.03079605
19728966,1,11.8564167
19743252,1,11.96964312
19757538,1,11.75642872
19771824,1,11.71604252
19786110,1,12.07730579
